CSM5MCXR,CSM67UBB,CSM67UBH,CSM67UBX,CSM67UBZ,CSM67UDR,CSM67UGO,CSM79HG5,CSM79HHO,CSM79HHW,CSM79HJA,CSM79HJQ,CSM79HK9,CSM79HOL,CSM79HQX,CSM79HRG,CSM7KOJS,CSM7KOJY,CSM7KOLA,CSM7KOMH,CSM7KON2,CSM7KOPU,CSM7KORK,CSM7KORS,CSM7KOTQ,CSM9X1Y5,CSM9X1ZC,CSM9X21N,CSM9X22U,CSM9X23N,ESM5ME9U,ESM5MEBS,ESM718T7,ESM718T9,ESM718UH,ESM7F5CB,HSM5MD4O,HSM67VDP,HSM67VEK,HSM67VFH,HSM67VFJ,HSM67VHW,HSM6XRS6,HSM6XRST,HSM6XRTS,HSM6XRVW,HSM7CYX2,HSM7CYXA,HSM7CZ1Z,HSM7J4HS,HSM7J4J9,HSM7J4JP,HSM7J4K4,HSM7J4M4,HSM7J4ME,HSM7J4NO,HSM7J4PE,HSM7J4PU,HSM7J4QF,HSMA33KE,HSMA33OX,HSMA33PN,HSMA33QY,HSMA33R7,MSM5LLDA,MSM5LLER,MSM5LLF6,MSM6J2HD,MSM6J2II,MSM6J2IM,MSM6J2IO,MSM6J2OL,MSM79H69,MSM79H7G,MSM79HBN,MSM79HDC,MSM79HEA,MSM79HF5,MSM7J16R,MSM9VZEK,MSM9VZF3,MSM9VZNR,MSM9VZNX,MSM9VZOU,MSM9VZP1,MSMA26AZ,MSMA26CX,MSMA26EZ,PSM6XBR1,PSM7J12F,PSM7J169,PSM7J18E,PSM7J18I,PSM7J1AU,PSM7J1B7,PSM7J1BB,PSMA264Q,PSMA2668,PSMA2671,PSMB4MBI,SRS011084,SRS011134,SRS011239,SRS011271,SRS011302,SRS011405,SRS011529,SRS011586,SRS012273,SRS012902,SRS013158,SRS013215,SRS013476,SRS013521,SRS013687,SRS013800,SRS013951,SRS014235,SRS014313,SRS014459,SRS016095,SRS016267,SRS016335,SRS016495,SRS016517,SRS016585,SRS016753,SRS017103,SRS017191,SRS017307,SRS017433,SRS017521,SRS018133,SRS018313,SRS018427,SRS018575,SRS018817,SRS018984,SRS019030,SRS019161,SRS019267,SRS019397,SRS019601,SRS019685,SRS019787,SRS019968,SRS020233,SRS020328,SRS020869,SRS021484,SRS021948,SRS022071,SRS022137,SRS022609,SRS023176,SRS023526,SRS023583,SRS023829,SRS023914,SRS023971,SRS024009,SRS024075,SRS024132,SRS024331,SRS024388,SRS024435,SRS024549,SRS024625,SRS042628,SRS043001,SRS043701,SRS045004,SRS045645,SRS045713,SRS047014,SRS047044,SRS048164,SRS048870,SRS049712,SRS049900,SRS049959,SRS049995,SRS050752,SRS050925,SRS051031,SRS051882,SRS052027,SRS052697,SRS053214,SRS053398,SRS054590,SRS054956,SRS056259,SRS056519,SRS058723,SRS058770,SRS062427,SRS063985,SRS075398,SRS077730
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027069101306489957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001672556352187621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023496784485283213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475663071200466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1431060266396149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04096254777849784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02179239589981516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022218652845967968,0.0,0.0,0.0,0.0,0.0,0.0,0.0055293394067912295,0.0,0.0,0.0,0.000504854919853093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039475786955819004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005227500814242525,0.0,0.0,0.0007932641448405412,0.0,0.020498645548561976,0.0,0.0,0.0,0.0,0.009203827329839744,0.0,0.0,0.01149563883782944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016082635715344875,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04781754802136954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5262691720652277,0.9876483005312215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0830158885099498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091855518339059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004609253252589672,0.0,0.0,0.0,0.030703327301480718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03508895776711922,0.0,0.0,0.0,0.0007211672436540515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009547831235826608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009605157246240463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004292838065250544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.013426526979135229,0.0,0.0,0.0,0.0,0.0946279431411309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9424739216396345,5.861134808880606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.675757228771332,0.0,0.0,0.0,0.0,0.0,0.06526898978228543,6.0034207640923345,0.6478670722071946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444920444256279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5500929232561225,0.0,0.0,5.6857327531335535,0.0,3.3551487965738485,0.0,5.593223181446927,0.0,0.0,5.135005746255088,0.29859966823261475,0.0,0.0,0.0,0.0,0.0,5.192694838792076,4.861995052595949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7387310935372495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007788450528365793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.672159974832406,0.0,4.903954129271852,0.0,0.0,4.019957165274436,0.0,0.0,0.0,1.2713479812273474,0.0,0.0,0.0,0.0,0.0,0.012697384047582585,0.0,0.003515888258318457,0.0,0.0,3.0566459513205344,0.0,6.173232592839709,0.0,0.0,6.1822219149693804,0.0,2.6518645392328657,3.1086231421071293,4.318864166145315,0.0,0.0,0.0,0.0,0.0,0.0,4.306908186792667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.020783085774025475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007539984462404253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010321540247309387,1.896318355352581,0.11619172938337563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038756392590927422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004839329808517597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002680920292372886,0.8008522837286927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012401845322196304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0639308553582454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037505195598926464,0.0,0.0,0.0,0.0,0.0,0.0044942012137001615,0.0,0.0,0.0,0.0,0.0,0.0,0.03253817097170924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1847753919132944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047601082602606484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5474004716441444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011536946163702756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03857665145232316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.136005950644561,3.5737271582932686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.979260780180564,1.4494610097280942,0.0,4.452971609106972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.228416218625123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000432743603971136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037058853381218684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06322680199698133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021493941084678714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28200085053500024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034652402622640674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17833858329978675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003462052668429419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004904329450253044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01042180548651144,0.0
0.7182717460407477,0.5341711952574222,0.0,0.01355516101612364,0.020228375380431197,0.007281629880447553,0.0,0.0,2.0853464684932344,0.0,0.07339524389569403,0.0,0.03615866340741981,0.0,0.0,0.0,0.0,0.0,0.12408987211081593,0.0,0.0,0.1322872875857482,0.0007211672436540515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7044027910150203,0.0,0.000504854919853093,0.023596022343124145,1.2715631259905802,0.8281197240751573,0.22712493444992585,0.0,0.0,0.0,0.0,0.9483691006620624,0.0,0.13891929307154188,0.0,0.0,0.0,0.0,0.7465105590417171,0.0,1.5190788796602388,0.0,0.0,0.0,0.0,0.0,0.0,1.4900720323034389,0.0,1.7644777973294368,0.15638367176578274,0.0,0.38794700069858346,0.010593672543436908,0.0,0.020399078219285074,0.02667260090013772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8920490132191237,0.16826976194331095,0.003602236680195525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07140572627902829,1.5428275851611557,0.0,0.0,0.0912868511734058,0.07276438366395184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8695970509397135,2.0514939164247745,0.12606097511275652,0.6272519568702704,1.1988084320502792,0.3731191957682277,0.2926168603722017,2.1164845326731827,1.5542794064505765,0.0,0.0,0.0,0.10358492053271112,0.15741889145762067,0.0,0.13407633437755687,0.039713953016439915,0.006664262150052103,0.9658987723977188,0.1387882616698652,0.06608229995754007,0.06473112615508117,2.0244721683996856,0.2110994380637689,0.21375164631100604,0.0,0.010178292102375357,0.8743563209853705,0.4617799876786179,0.5822573173642788,0.0,0.15749650299733525,0.013783815433099693,0.10949429086899888,0.434732298068624,0.11710986795534785,1.0471055851343405,1.0053065598829674,0.0,0.1567978487866013,0.4893682397689695,0.0,0.9005905567426685,0.009705472283667079,0.053166957364839014,0.6335707067579346,0.3660172050180913,0.35795730979912066,0.0,1.7571640944731273,2.4471559791967548,2.7616533477052725,0.0,0.8146324506986329,0.2716766616818854,0.6028084129040117,0.21393823789681804,0.0,0.0,0.0,0.4289570611273861,0.19790312481949832,0.1950955771772184,0.7385516865202322,0.03693229810086277,0.6625792300519362,0.0,0.2768777607409161,0.5485451310117517,0.0,0.8301417216603689,0.3779566338101136,0.4406545948787546,0.3008265925334937,1.2662948164135772,0.2032136878152006,0.10822334117387104,0.0,0.0442961876440185,0.11149877670584883,0.44289573687756667,0.9952312335656384,0.0,1.7169733405942291,0.03568020892648612,0.0,0.021152774247457973,0.2654248935445879,0.3737873937226122,0.9300030318012242,0.5039999637027532,0.1569272547247331,0.031776288463263934,0.023993369080877826,0.2611817581612993,0.03432842148545598,0.5767833231021324,0.9589762691128724,0.0,0.5539600679829534
0.0,0.0,0.0,0.0034295346679920355,0.006190289072069834,0.0,0.004321605950093468,0.0,0.2574451721800251,0.0,0.0,0.0,0.050689749238929736,0.008171323181121482,0.0,0.0,0.0,0.0,0.015483296520599476,0.0,0.0006634871284660384,0.11157889823945352,0.11665752487036855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23083013575877356,0.24020440552392044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009390172960911129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11036324336041807,0.26627682332247754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3050599792003269,0.2514585509216634,0.1224209291768552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03631342353814487,0.2558149194251593,0.6721990191157663,0.0404015152842066,0.18000778687889826,0.05208196273056987,0.3487876309846619,0.0,0.371982548501168,0.0,0.0,0.0,0.0,0.6947019337508828,0.0,0.10091038764690984,0.01826383963147277,0.005831114862310617,0.0,0.0,0.04411429682140031,0.0,0.06270198974974701,0.0,0.0,0.002781717933745814,0.0,0.029290319440425063,0.0,0.07338153247573546,0.0,0.0,0.025482445432787958,0.0,0.4294820651770086,0.0,0.0,0.2671402386637272,0.019388792515393258,0.02801742802126271,0.0473289838655563,0.0,0.0,0.07866448120082899,0.0,0.026332656655026983,0.14151126721958193,0.0,0.3171766980088086,0.02698414610683711,0.10238938548844227,0.3366604390745344,0.0,0.09670714388561244,0.15085858241900246,0.463643380486108,0.08522067929248382,0.0,0.0,0.0,0.15253390755629007,0.0,0.19597745864258795,0.0012113551363871595,0.0,0.33612339696914983,0.0,0.12925663599444948,0.0,0.4189994654312657,0.0,0.01837779883616801,0.01249716268290215,0.6062053129424902,0.015369108439143644,0.040892430646901054,0.06379283275697975,0.34052808828490144,0.02830038985266875,0.0,0.0,1.3484817244130465,2.039777110156476,0.024844458041950068,0.025794247727868348,0.047594224936480134,0.0,0.0,0.0,2.333085920339096,0.0,0.0,0.044478055537258115,0.0,0.0,0.01856296334701867,0.06442762741713827,0.0,0.0,0.0
0.0,1.4279547372791774,0.0,0.6352064577461445,0.6382221548297684,0.0,0.704358521492545,2.460045289264924,3.3320318923329038,0.0,1.3930536963381757,0.0,0.24438781244147784,1.1378969323896189,0.0,0.0,0.0,0.0,0.5506347509543548,0.0,0.7495256865579966,1.0558411817878912,0.004882465078212235,0.0,0.0,0.0,0.0,0.9409635371852336,0.0,0.0017734244676929794,0.0,0.0,0.13493061058219816,0.0944793140762054,0.2489112478570258,0.0994837355945537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7709389614674516,0.0,0.0,3.3344424204903733,0.0,0.0,0.0,0.0,0.10181141227795416,0.004235300574579664,0.0,0.059881308495254776,2.2097060100970785,0.0,0.0,0.3595661485274226,0.0,1.6638546534129857,0.8026895427541991,0.8628203249360896,0.33465979980756355,0.3665096649867141,0.0,0.0,0.0,0.0,0.0,0.0,1.6237123794213064,0.0,0.0,0.0,3.1664905083832435,1.2707920420440648,0.18703291276705464,0.0,0.0,0.0,0.0,0.0,0.9584640920850248,0.0,0.4969122427927048,1.8831124601870195,0.0,0.0,0.07140572627902829,0.0,0.0,1.165391027976467,0.7031893145141038,0.0,0.0,0.6138050790070297,0.0,0.004235300574579664,0.2399234510637152,0.4552601395910274,0.017223545841640153,0.9172178654857892,0.0,0.13914201914568902,1.8080884490259188,2.410761693660872,0.0,0.0,0.834015383471044,0.35139087542573944,0.04278439808923951,0.0,1.1295599878044655,0.324107802345295,0.1633956789565819,2.7110036459282596,0.4717701446663593,0.5423174900548196,0.7700255635542791,0.9607859888575496,0.6600067348933738,0.9615714718207832,0.03562390973072122,0.0,0.4187404692530423,1.9439100774254896,0.8048300586330637,0.0,0.8810850758871375,0.4233630280009879,1.7013938008524898,2.2429835161096947,1.9711885268216376,1.4222276174825534,1.076333335712558,1.830190409544581,1.2587721655631925,0.5349779407958329,0.0,2.827022274429377,0.3374713365329415,1.6336311510103732,3.3360405375675954,2.5093867503613985,0.0,0.0,0.003702969974198505,3.2197245770677245,2.0199153677076858,0.0,0.1344181055638544,0.7982745247864763,0.10026453130235817,1.9286394114802108,0.0,0.0,0.0,0.0,0.6770706880906963,0.3555012170018607,0.8820012741315324,1.2657429261805164,4.220264939260397,1.1459708548592344,0.41727194534352985,2.068368139672041,0.0,2.1625323182414573,0.3817595771020377,0.4048922256157563,0.0,0.6828609088097461,0.09228863815944748,0.09711183449703573,2.0959311694332308,0.07588855471893224,0.6492935469671399,1.67233029069649,2.093272825432987,0.0,2.0172591847489016,0.14187743347558038,1.3960717845811434,0.0,0.7218713366919757,1.3347741968198972,1.2513858332159966,3.679243618889072,1.0213660129750741,0.34244096377917466,1.7482765905735145,1.3765460000276164,0.6736559167691152,0.8863628481837365,0.0,0.0,1.9709309395046968
