ERR2726404,ERR2726405,ERR2726406,ERR2726407,ERR2726408,ERR2726409,ERR2726410,ERR2726411,ERR2726415,ERR2726419,ERR2726420,ERR2726421,ERR2726422,ERR2726423,ERR2726427,ERR2726428,ERR2726429,ERR2726430,ERR2726431,ERR2726432,ERR2726433,ERR2726434,ERR2726435,ERR2726436,ERR2726437,ERR2726441,ERR2726442,ERR2726443,ERR2726444,ERR2726445,ERR2726446,ERR2726447,ERR2726448,ERR2726449,ERR2726450,ERR2726451,ERR2726452,ERR2726453,ERR2726457,ERR2726458,ERR2726459,ERR2726460,ERR2726461,ERR2726462,ERR2726463,ERR2726467,ERR2726471,ERR2726472,ERR2726473,ERR2726474,ERR2726475,ERR2726476,ERR2726480,ERR2726484,ERR2726485,ERR2726486,ERR2726487,ERR2726488,ERR2726489,ERR2726493,ERR2726494,ERR2726498,ERR2726499,ERR2726500,ERR2726501,ERR2726502,ERR2726503,ERR2726504,ERR2726505,ERR2726506,ERR2726507,ERR2726511,ERR2726512,ERR2726513,ERR2726517,ERR2726518,ERR2726522,ERR2726526,ERR2726527,ERR2726531,ERR2726532,ERR2726533,ERR479419,ERR479428,ERR479432,ERR479436,ERR479440,ERR479444,ERR479448,ERR479452,ERR479456,ERR479460,ERR479464,ERR479468,ERR479472,ERR479476,ERR479480,ERR479484,ERR479488,ERR479492,ERR479496,ERR479500,ERR479504,ERR479508,ERR479512,ERR479516,ERR479520,ERR479524,ERR479528,ERR479532,ERR479534,ERR479538,ERR479542,ERR479546,ERR479550,ERR479554,ERR479558,ERR479562,ERR479566
0.0,0.0,0.0,0.0,0.0,3.6345293795695843,0.0,0.0,0.0,0.0,0.3211084112919526,0.0,0.0,0.9958390436248574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.355661892142693,0.0,0.0,1.3939158674497927,0.0,0.0,0.0,0.0,1.7529711859318144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7574585503382043,0.499231056414101,0.0,0.52697021440912,0.0,0.0,2.117598638167297,0.0,0.0,0.0,0.0,2.872054518848234,0.0,2.3126971169355315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.317911817457846,2.5446016082719844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7964337077210417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3479037238547475,0.0,0.0,0.0,0.0,0.0,0.8158541043969968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.3014676608903724,2.118688630902094,0.48894682737536704,2.6559974619046596,1.8892320996769327,0.0,0.0,4.38354947521465,3.584268638026134,0.5129145631739498,1.5710214421956774,0.0,3.805546298060191,0.29863485691784464,0.0,1.6929939873268147,3.3715964976438793,5.9513038341927444,2.7280336880697553,3.622697299376029,0.8101633810407181,0.2394347042529501,3.131737631164268,3.9533006307121417,0.0,0.0,2.327066469374692,0.5367492056480258,0.8235455754303453,2.3816100879343822,0.6164894439527099,0.0,4.220496350559062,1.1169834922529267,2.931777594921698,0.7248161393884245,0.0,0.46254447924513575,4.14046947371763,2.46924521490345,1.3427197130017772,0.0,2.9556791969914027,1.9215582006358085,5.028185001182201,0.9085593092263785,2.9270279212155104,1.4162290338714092,3.0174712180459142,0.30771994930007357,0.0,0.0,0.0,1.7699155785050593,5.2500160105485305,2.300006546609163,5.488437884923426,0.5386772118724916,0.0,3.245427207719655,1.79791775167463,1.1648441906980376,0.0,0.7227807599646614,2.3544747289605823,2.5505928897042995,1.2030507698425592,0.0,0.0,1.2823211818324267,4.236155822669933,1.1542397002016045,0.0,2.1920899844182373,3.8956487102816872,4.4236864026635505,0.592856451522633,0.5409695751325271,3.4055281727352136,0.0,1.4565591092576988,0.0,0.0,2.4287668339403705,1.8477524291819925,2.4221145656319174,0.0,3.1833658216586227,3.441920312068962,3.7167111051199866,0.0,1.3877209641134556,2.9425088752988264,3.30256910616717,0.0,3.6220072929527727,1.5099136863696319,2.4112987839551914,1.4146497228768167,1.0535631942573742,1.90765213756072,1.2018596566359967,2.652514029192973,0.6500935958682286,1.9069290669633265,2.5678617934493975,1.6738367951541275,0.0,0.5363314627325926,3.6898593542537528,3.0022182407725237,0.0,1.770621874947313,1.2576925680490774,1.7939291671262083,0.6582251954315685,0.5259786404096509,0.0
0.0,2.051410387450529,3.072429984461976,0.0,0.2904362001788134,3.7718063654124485,0.0,0.0,0.0,2.487404024886139,0.0,0.3924273382137217,0.0,0.0,0.0,0.0,0.0,2.3656533482085984,0.39236138995765285,1.7670826911880126,0.0,0.0,0.24388839293458486,0.0,0.0,0.3170377357065359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7088052438195367,2.9401761491169642,0.2179999484654399,0.0,0.0,2.9512558024857354,0.0,0.0,0.0,0.0,2.8853752235722583,0.0,0.9837944187783411,0.0,0.0,3.9164403377480586,0.0,1.392822964455723,0.0,3.3606550338765677,0.7786964024401495,0.454891797740829,0.19709793008836612,3.2316151914915174,1.760702119469777,0.6512515013711906,2.775467798330011,1.9736884131029757,0.44755803862961757,0.0,0.0,1.785483594070453,2.8119230863495686,0.0,2.965647626115563,0.0,0.872962682687737,0.0,0.0,0.9046420872381956,0.0,3.0257853906380836,0.0,0.0,0.0,0.0,0.48105089242395416,0.5204473933189255,1.8253134694636604,0.0,1.736466335305294,3.802705050184838,0.0,3.424572790146245,0.0,3.093409746742393,0.0,0.6494315180895986,0.0,0.0,0.0,0.8603589835723577,0.0,1.1768525146999484,1.894903110137103,3.506208389306745,0.0,0.0,0.0,1.7210926247716878,0.0,3.0371326721682994,3.724690649168318,0.0,0.0,1.8521666755256845,0.0,2.7698373148064186,3.189054388975392,0.0,0.0,4.402265805984005,0.0,0.0,0.0,0.0
1.1468376652404906,1.5180113430893807,0.3434760466570168,0.36017321566909144,0.8822361030663711,1.649606262571686,0.9866512127126446,1.020022082498406,0.0,1.785190617725267,0.599527278758422,0.0,0.0,0.0,0.8218163216589851,0.0,0.4296641648085718,0.0,0.0,0.4757178692280956,0.2629382229582699,0.5527115132775674,0.0,0.9896404111989191,0.5031044486595524,0.3166207684714621,0.2904008109489074,0.0,0.4401017403875075,0.0,0.0,0.5102429236677839,0.6124468665601844,1.2345503701335236,0.3365233409449961,0.9533769993114063,0.0,0.0,0.4191289460866014,0.31231665440199746,1.1144736405073827,1.6112007142019202,0.3397417076368436,1.068189258778968,0.0,0.0,0.0,0.9435088011617361,0.6177122343382471,0.8748520370508857,0.0,0.6653381913824629,0.0,0.0,0.31404680412174796,0.490385289347686,0.0,0.0,0.0,0.0,0.0,0.3224358341848806,0.3546439805659627,0.0,0.0,0.32155871767459415,1.2208623535138183,0.0,0.0,0.420692586130155,1.2069682313155135,1.2122144575914267,0.0,0.0,0.0,1.2031510292337155,0.0,1.0449536016635461,0.0,0.0,0.2200698748213467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7863454365852103
0.3550388237779728,0.0,0.0,0.9218932895941194,0.0,1.4623507765517068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6295897640750894,0.0,0.3821802782803042,0.0,0.0,0.0,0.33454539372351755,0.0,0.2815498933666418,0.0,0.0,0.0,0.6190655011060147,1.3748058001253134,0.0,0.0,1.574460017472187,0.0,0.0,0.557081638384995,0.24240129195557505,0.0,0.0,0.0,0.0,0.0,0.0,0.2465053784680208,0.0,0.0,0.0,1.1115321612189397,1.125260952636188,0.0,0.4584660014219615,0.0,0.7516522404244416,0.0,0.0,0.0,0.0,0.0,0.7518236001947953,0.0,0.0,0.0,0.7253223543046974,0.0,0.0,0.0,0.40497939554642737,0.0,0.7216963818596722,1.1457622212275345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8323229488934606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645920623531179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.432280646628426,0.0,0.0,0.0,0.0,1.6289182073433324,0.0
0.8390888719153051,0.777080898848713,2.0324182716998354,0.903346834982207,1.7874366438127869,3.2318824124139223,1.5215834805966288,0.7439802090318608,1.291238123302256,0.0,2.3537721225352204,0.65835317415801,1.2877914139896778,0.48539591194527265,0.6210555032997396,1.5151472512220083,1.2034141769903475,0.32076192609866205,0.0,2.6848770724097,0.8486379619047062,3.762941931609347,1.8450684714986925,3.7990821239704404,0.48789790121008875,1.666865641876608,0.7301399523565122,1.5015767201129449,1.5714001354450886,0.7540665354430816,0.9879538391259078,2.2481522526391466,1.248048998437206,1.2801130110485999,1.1778922857597034,1.24735031998084,1.3709788802144445,0.5223772052765744,1.5578854774582669,1.1209291683358527,2.229935481169986,1.3979398334570037,0.6748221839618221,3.546500635257964,0.553606256685873,1.8532771138963842,0.8889516637093325,1.3448057772116015,2.284052112583503,0.937721025761793,1.0877479575066837,0.9272896738278035,0.0,0.33739140914611826,1.1575870445169856,0.48249724479094874,0.8569777245702046,0.7453147901867807,0.0,1.7268573683672108,0.0,0.4886692446589255,0.5843371973779262,0.0,0.5083373719263382,2.1865544358468965,3.0530765723047906,2.272689124357208,3.0753460784665294,0.8332301463708984,0.0,2.269395271335546,1.3462477740827754,0.8618997984790246,0.5949784277295682,1.4122775100262532,0.5681294165004911,1.8115491230195937,0.5945103319569828,0.9926016774843003,0.3062505721105868,1.4654103322704333,1.0307245118877593,0.0,0.0,0.0,0.9765982608275963,0.0,0.7947693483136535,0.0,0.0,1.2224212749487307,0.0,2.3167423963642193,3.54146032230061,0.0,1.0639377561416996,1.327877028745579,2.136923050119029,3.133561881830597,0.0,3.0294599534734714,1.0772293240331396,1.7354571895697357,0.8215469588343315,1.1617200298602994,0.0,0.8203056076068218,0.0,1.0429664566483678,2.199213750104046,2.067993152315568,1.364712492976602,0.0,0.0,0.8426490352293654,1.0719411076988155,0.6631259781364566,1.1107641218998074
0.0,0.0,0.0,0.0,0.0,3.643579165731715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.611315815996442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.3458959235406112,0.0,0.24344973565525957,1.7283123788436097,2.6220096364872236,0.0,0.0,0.0,0.0,0.5086111964185052,0.6892365305545414,0.0,0.0,0.2664087674462668,0.0,0.0,0.0,0.0,0.2679791751358773,0.0,1.6232301005661518,0.0,0.676041687379739,0.5638317190378115,0.0,0.0,0.0,0.0,0.0,0.556758015738728,0.0,0.0,2.777781593257815,0.0,0.0,0.0,0.0,3.4094547527656944,0.0,0.0,1.274410769317838,0.0,2.1797021230538425,0.0,0.0,2.6529590937307344,0.0,0.3896439002778312,0.0,1.8307704804098603,0.0,0.0,0.0,0.853556586030928,0.0,0.9921883362533123,0.0,2.5350327034613254,0.0,0.0,0.0,0.0,0.0,0.0,0.47778092851618925,0.0,1.2141310238525527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4076110805624777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3168350583528998,0.0,0.9215582006358085,0.0,0.0,0.0,0.0,0.0,1.6701559809064996,1.9455178128395327,2.41736647258672,0.0,1.723134755341687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.565706836005438,0.0,0.0
5.3596736686145166,5.874776313674597,5.893213419097402,5.0852653017169045,5.063508119432183,4.7451609458063775,4.240959962625816,3.7722826346590286,5.078554759171784,4.402893363954013,4.548491495387029,5.470478297122688,3.500011667927198,4.216876979879902,4.770625046157513,4.4450333917285105,4.834324908478112,4.202757784506734,5.433720962579546,5.076577479286269,4.3023373313074345,5.107608368267263,5.533607886687388,5.6268152397363504,4.905872655670644,4.796709357184679,5.248069877640292,5.483432404676834,5.141400091215089,5.03821008435583,4.30290317664331,5.15435434727255,3.081585055636674,4.859923842282236,5.187977913658413,4.9887142219588645,4.009494981802017,4.428587300772408,4.134723659317452,5.379429661983034,5.453294342584532,5.030555909274832,5.350636559437569,4.5552701339812405,4.749163087965924,5.488450417859569,5.413022970289516,5.180848824078696,4.861246245190114,5.350531192450446,4.8781446158713235,5.602062788554318,5.591936377096448,3.8535406176529974,5.485282228389812,5.130457304868751,4.82778346479427,5.519803863042568,4.201684825039945,2.280555509538747,4.625313746195006,4.330744102797998,6.131972988741921,3.5014404190612165,4.593521697125005,5.117338895703944,5.599115123662416,4.90105899354801,5.4149838480594275,5.8389825158896285,4.99159984586795,5.114157935635253,5.4232016497080595,1.8591148062716494,6.328674747832441,4.970923579191239,5.478237655254615,5.602463115882032,3.8994772885205555,4.992680072054089,5.6114919924960365,5.616059457436977,3.822273307155788,4.112313138364574,4.91300187402634,5.281510205354329,4.851490207452012,4.822486449543423,4.859156561246956,4.241162903473657,3.284739166643385,4.581849535710282,5.416296602788998,3.873232460703407,5.682164251050984,3.0923478436571936,5.137972323462397,5.740049212896493,4.803394962151579,5.806452697977958,4.1522783514320425,5.344736905674617,4.684358145908004,4.880485708445017,4.376437646308478,4.08214989312929,5.215013390365201,5.54852540319771,4.683942309009729,2.974035481198772,4.982040739242899,5.119547084925453,5.335822651776971,4.944739465401336,2.6254528606888874,4.686380064121567,5.253178467639286,4.521783208774965,4.034030787740013
1.4861222446474256,1.677102268608289,0.34531688587137715,0.6551228112232503,0.7829368971722921,1.772654247782569,1.0506340327447876,1.0634132025030656,0.0,1.6243629662729024,0.7473186470967115,0.0,0.0,0.0,0.9431261721863019,0.0,0.4412603651598135,0.0,0.0,0.32094672855717743,0.25053718904982664,0.7014514693508334,0.4158992521427369,1.032636904067048,0.5155408965671777,0.8754498171439847,0.3177092628712177,0.0,0.5047220765761975,0.0,0.0,0.0,0.7740047618996089,1.4944565736502908,0.7448069338446688,0.9461768786531366,0.0,0.0,0.6640549746090734,0.0,1.095303336884454,1.7514894297878332,1.0332785045385753,1.0527358392495747,0.0,0.0,0.29803653251084355,1.180192427395433,0.6638091219889991,0.9893134284663205,0.0,0.7638534516653275,0.0,0.0,0.308919996121873,0.5662598835058827,0.6024378759712076,0.0,0.0,0.0,0.0,0.0,0.4019143907344018,0.0,0.0,0.39771535722682244,1.1727819130299575,0.0,0.0,0.6612205754427158,0.639297002018794,1.1611072876591977,0.0,0.0,0.19501996224804213,1.1928506473392508,0.0,1.4107752590082425,0.0,0.42334151193821684,0.6292680154815355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7503749690738071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826583060713748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7930468662648227
