ERR2726404.KEGG,ERR2726405.KEGG,ERR2726406.KEGG,ERR2726407.KEGG,ERR2726408.KEGG,ERR2726409.KEGG,ERR2726410.KEGG,ERR2726411.KEGG,ERR2726415.KEGG,ERR2726419.KEGG,ERR2726420.KEGG,ERR2726421.KEGG,ERR2726422.KEGG,ERR2726423.KEGG,ERR2726427.KEGG,ERR2726428.KEGG,ERR2726429.KEGG,ERR2726430.KEGG,ERR2726431.KEGG,ERR2726432.KEGG,ERR2726433.KEGG,ERR2726434.KEGG,ERR2726435.KEGG,ERR2726436.KEGG,ERR2726437.KEGG,ERR2726441.KEGG,ERR2726442.KEGG,ERR2726443.KEGG,ERR2726444.KEGG,ERR2726445.KEGG,ERR2726446.KEGG,ERR2726447.KEGG,ERR2726448.KEGG,ERR2726449.KEGG,ERR2726450.KEGG,ERR2726451.KEGG,ERR2726452.KEGG,ERR2726453.KEGG,ERR2726457.KEGG,ERR2726458.KEGG,ERR2726459.KEGG,ERR2726460.KEGG,ERR2726461.KEGG,ERR2726462.KEGG,ERR2726463.KEGG,ERR2726467.KEGG,ERR2726471.KEGG,ERR2726472.KEGG,ERR2726473.KEGG,ERR2726474.KEGG,ERR2726475.KEGG,ERR2726476.KEGG,ERR2726480.KEGG,ERR2726484.KEGG,ERR2726485.KEGG,ERR2726486.KEGG,ERR2726487.KEGG,ERR2726488.KEGG,ERR2726489.KEGG,ERR2726493.KEGG,ERR2726494.KEGG,ERR2726498.KEGG,ERR2726499.KEGG,ERR2726500.KEGG,ERR2726501.KEGG,ERR2726502.KEGG,ERR2726503.KEGG,ERR2726504.KEGG,ERR2726505.KEGG,ERR2726506.KEGG,ERR2726507.KEGG,ERR2726511.KEGG,ERR2726512.KEGG,ERR2726513.KEGG,ERR2726517.KEGG,ERR2726518.KEGG,ERR2726522.KEGG,ERR2726526.KEGG,ERR2726527.KEGG,ERR2726531.KEGG,ERR2726532.KEGG,ERR2726533.KEGG,ERR479419.KEGG,ERR479428.KEGG,ERR479432.KEGG,ERR479436.KEGG,ERR479440.KEGG,ERR479444.KEGG,ERR479448.KEGG,ERR479452.KEGG,ERR479456.KEGG,ERR479460.KEGG,ERR479464.KEGG,ERR479468.KEGG,ERR479472.KEGG,ERR479476.KEGG,ERR479480.KEGG,ERR479484.KEGG,ERR479488.KEGG,ERR479492.KEGG,ERR479496.KEGG,ERR479500.KEGG,ERR479504.KEGG,ERR479508.KEGG,ERR479512.KEGG,ERR479516.KEGG,ERR479520.KEGG,ERR479524.KEGG,ERR479528.KEGG,ERR479532.KEGG,ERR479534.KEGG,ERR479538.KEGG,ERR479542.KEGG,ERR479546.KEGG,ERR479550.KEGG,ERR479554.KEGG,ERR479558.KEGG,ERR479562.KEGG,ERR479566.KEGG
0.01256867350305568,0.0,0.01006368334469748,0.0,0.022928801339238563,0.13060144979056384,0.2222976125471524,0.13870963711609344,0.0,0.0,0.0,0.0,0.0,0.0,0.027946678890921697,0.0,0.0,0.0,0.0,0.0,0.0770515385454954,0.0,0.11895767918955255,0.0,0.07032062649178543,0.13692633028718945,0.06970216663006741,0.02282940159130705,0.08004361990505987,0.0,0.0,0.0,0.0,0.006362660935856522,0.044897663195643034,0.0036454089531588853,0.01198218011415316,0.06908344153097441,0.004853708375050321,0.028257949115824514,0.0,0.0,0.0029544975075078,0.339080360273206,0.0,0.2482797917455501,0.2827837570645912,0.023084987107663983,0.038197351609306346,0.0,0.012754585048358885,0.0,0.1516120701029129,0.08004361990505987,0.03615866340741981,0.0,0.0,0.0,0.0,0.0,0.0,0.05024395702498813,0.0,0.0,0.03583502038752158,0.09859472960318368,0.0,0.3946568129957844,0.04822223302212012,0.0,0.0,0.0,0.05845504308357216,0.0,0.0,0.11260672981572055,0.0,0.0,0.4005597884339029,0.4236534634460276,0.3451806079326386,0.0,0.0,0.0,1.8466938852740595,0.06983962506863442,0.016325154621824857,0.005069369678396429,0.01995805457120978,0.3824569884816784,0.15789742945266616,0.0,0.0,0.0,0.0,0.7683156172870607,0.05343112738467737,0.4499363605591536,0.11296696495817568,0.0,0.0,0.06626144226872127,0.5110935275587178,0.0,0.06281249240502118,0.2808850678723321,0.0,0.007769594145917669,0.026190989575080474,0.0,0.040738160960892014,0.0,0.0,0.0,0.0,0.0,0.0,0.17157834402050715,0.32745743429415336
0.5526328279739817,0.0,0.6622784302609288,0.0,0.591593254738645,0.0,0.0,0.7471983222391865,0.8615901791573046,0.0,0.4174663946525874,0.0,0.0,0.8262169471136824,0.8944957275341604,0.0,1.0246813715470149,0.0,0.1406870531896105,0.0,0.4337713626220215,0.8728602719834256,0.7076573042601613,0.5150059164337295,0.5110226630529252,0.3672815934142678,0.19406182995455398,0.4985776711571902,0.4319652082067051,0.0,0.0,0.4963498543550335,0.0,0.3427595299230584,0.2425476321738765,0.4588019415890142,0.0,0.0,0.0,0.3642026067523102,0.5911240591468799,0.0,0.4744723859894212,0.458213994951108,0.8290295676497069,1.3252655133615292,0.8064725473076823,0.7794110220419741,0.6583805966938656,0.2620843188272433,0.956770386780962,0.0,0.0,0.3079297382128714,0.7770724800302174,0.0,0.3510742097156538,0.6647012760733196,0.0,0.3647517075306681,0.0,0.52929123656963,0.0,0.0,0.0,0.21230785586040246,0.2854258936635368,0.5693452596179188,0.2593387816833683,0.19368344460467887,0.0,0.5218045617239429,0.6375916994881599,0.7263429717519571,0.5166707684831999,0.0,0.0,0.0,0.9155820873156834,0.1929263760496952,0.6408615113812176,0.8825491488661139,0.9798863267226552,0.4600190693630119,0.5176989896492448,0.2886066194410072,0.7472928640434768,0.9084286501687872,0.0,0.4588439286101863,0.0,0.0,0.0,0.0,0.4610046099334741,0.0,0.5499746792563107,0.0,0.6449637543157616,0.5032062397314765,0.0,1.070691575189449,0.0,1.0898438680930849,0.8989899634079447,1.0512537575876892,0.7962488736884891,0.5228893779640993,0.0,0.0,0.8334244716338849,1.489835760685562,0.6473789860969842,0.6758701158839582,0.0,0.8578536343576113,0.4148932225607988,0.7688322008354864,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06795530413986763,0.0,0.0,0.1365851528476258,0.0,0.0,0.0,0.0,0.0,0.0,0.057651282353778435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09153059312061654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14592521883034465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052290678926021336,0.0,0.0,0.12007319590551875,0.0,0.0,0.0,0.029785029629424677,0.0,0.11418042876933154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20310090040907228,0.14896012810296408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686570542701608,0.0,0.17664191765689308,0.0,0.0,0.15130032982330238,0.0,0.0,0.0,0.3094323333492034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11240656030722633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.005673049877269245,0.030110032553891657,0.7643121809333817,0.004163375484159021,0.0,0.0,0.7051905613087439,0.14748905953942695,0.2574813791035669,0.2038150717749524,0.3948104429538853,0.0017734244676929794,0.8668684246183481,0.0014419741739063216,0.0,0.0,0.0011969402224315288,0.0,0.008042208190328042,0.4457372957857013,0.5001595793681166,0.3565269752086647,0.011323879204209363,0.0062477486483435785,1.2403815008723735,0.0,1.4889725267773852,0.4730283558793862,0.0,0.22203788699611227,0.013069150019521305,0.0,0.010278567297266613,0.20700572745051532,0.10267156734346336,0.0010671995151190464,0.0,0.5485648585560339,0.0,0.4242234074910308,0.092342768995447,0.004249685162377703,1.6908282776557266,0.6941402737402912,0.0,0.0,0.4539547331996864,0.5481998553128515,0.0,0.04114483637376062,0.0,0.0,0.6715107795281208,0.0011969402224315288,0.0,1.4039984300224655,0.15201463495921125,1.9753807285015472,1.2378451326499982,0.4346682556143521,0.2249416769594625,0.2077429534604208,0.0,0.3939542962041495,0.0009374471392528547,0.1680514879129014,0.28710581230881205,0.10565126175236228,0.3846577110944295,0.0,0.12208956004428595,0.0,0.0,0.3074168670033988,0.1146068988728367,0.3057487752823434,0.7994023430054399,0.6491831605681506,0.9299651708576506,0.8023007686920982,0.0,0.02390823256369705,0.32652584334893675,0.07087014610644289,0.9592582599968112,0.0,0.1428839117437536,0.4854371320980162,0.11648453267318253,0.1701045256550148,1.6428817530762545,0.051928884994235584,0.8385484415255284,1.4636643038168682,0.0,0.8754969997617953,0.08653922083410093,0.8923443925927513,0.2972031576781274,0.0,0.8904077792747087,0.9315922948838192,0.20177185148717336,0.49596116697238707,0.3958415349189723,0.28353068081151434,0.6333382052601324,0.008716348007449005,0.0,0.07807692277385757,0.0,0.10752718899334802,0.11424707303367135,0.0,1.089057410696049,0.034610148339226494,0.7021344439145389,0.0
0.0,0.0,0.0,0.0,0.07221558522423614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2638517014783956,0.056860943046750975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7108604218496539,0.0,0.0,1.0013482896360064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383424092386211,0.0,0.000504854919853093,0.04237818464824252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2848043013399906,0.12789736448606354,0.0,0.0,0.3289283527070645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012611578293794676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031560475275180565,0.0,0.0,0.1823744882758062,0.0,0.0,0.06270198974974701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1147667926655143,1.3727125572283334,0.0,0.0,0.0,0.0,0.0,0.0,0.01759414745079867,0.2316413014645521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4227174064914002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01409815609551866,0.0,0.0,0.0,0.0019031016830107657,0.0,0.0,0.6274947797940551,0.15304001844956472,0.0,0.0,0.7420062108667361,0.0,0.0,0.0,0.0,0.0,0.0043791399989093075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007783943537862986,0.013326470353698446,0.039264755821777526,0.0048680867982807,0.0,0.0006490667393343095,0.04366646784178894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7945447933351266,0.0,0.02413525211249125,0.0,0.0,0.0,0.0,0.0059891625312857326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07106242853254244,0.0,0.6746414290858245,0.0,0.0,0.2696436184979433,0.6991429294904877,0.0,0.0,0.0,0.0,0.0,0.0,0.3394110718511426,0.0,0.0,0.008372145757358748,0.0,0.248194766927392,1.082920543787874,0.0,0.0,0.0,0.04939378385877317,0.0,0.0,0.0,0.0,0.0034007489892317728,0.0,0.0,0.0,0.0,0.0
0.8857539579879712,0.009476170519406616,0.5146525188750108,0.0016869665147570116,1.3601507362555665,0.0,0.0,0.0,0.2272728323834433,0.03783200563420591,0.700635023633939,0.720313492305313,0.0064057506840531206,1.0079848200406785,0.5586398944218548,0.0,1.1793008409784114,0.35927376581007303,1.1310692038144623,2.1146868479843026,0.29392367610799897,2.46381860401055,2.0908094038743394,0.0,0.1320766655619766,1.745349214655056,1.0426793538534629,0.0,0.8222325107640207,0.0,0.31814905952417954,0.2374658222030361,0.0,0.794985553412034,1.0445410044667744,1.8971629633588345,1.1786381627685292,1.1758758509770646,2.0837579998448663,0.9878520001172818,0.8514232428425537,0.18854018638050124,0.4771592111866411,1.2644523589112722,0.04303647305407199,0.8662829056256744,0.0,0.3092111191389293,1.8872133029512292,0.0,2.599263036906729,0.0,0.6480143865139874,0.0,1.178625415973211,0.4230832941527296,0.9467607990263588,0.9275855109102492,1.442147306512357,0.0,0.02085418706876532,1.3292556578527828,0.0,5.472923763401711,1.4740621790952346,0.0,1.2861004622336905,0.4479282574257084,0.9851725078029872,0.3715031052044355,0.008056554871058457,0.1516120701029129,1.825175049036736,1.942124103814564,1.1641812747044789,0.8250773325033851,0.0,1.1650436494830445,0.0,1.1482443086461622,1.3878808473149622,1.5101061726821294,0.016353683577834812,0.22205025593982214,1.2781989046883608,0.5969923721297594,0.5072111026677171,0.012168167247869536,0.40505566491546185,2.0417511307797964,0.4764542741709022,0.0,1.2008056419822863,0.0,0.5447227659584271,3.0494268942382914,1.824478674274992,1.3162152680898995,1.8362756125660329,1.1031417478188001,0.7917724042773657,2.3381334217330094,0.0,2.4509024245113937,0.8005044308306783,2.30796761351548,0.0,0.0,1.5684067189234805,0.0,2.2092381150686244,0.0,2.165445700306051,1.3590994325320058,3.0055131710829976,2.549141769916797,2.0352508720571043,0.0,0.0
0.0,0.06434484395200943,0.0,0.7577060174813433,0.0,0.0,0.0,0.5256479642374277,0.9381126204426864,0.5229395811871465,0.08309760754255438,0.0,0.9549481773966496,1.2409553846834669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32440739876706065,0.0,0.0,0.4395699496627392,0.0,0.0,0.2666606272695762,0.008056554871058457,0.0032280228542289546,0.0,0.0,0.0,0.0,1.2160885184418089,0.0,0.0,0.0,0.0,1.0062333839688202,0.0,0.7204886149100884,1.0455757708783917,0.0,0.0,0.0,0.0,0.0,0.4765683314556604,0.0,0.0,0.0,1.0475732866248029,0.0,0.0,0.8767467772033639,1.7257673276051837,0.9259614523976956,1.9301885360637119,0.2082675289686924,0.0,0.0,0.5555511459198917,0.0,0.01910407723252791,0.0,1.0128117837812791,0.05444564669480659,0.0,0.0,0.0,0.0,0.0,0.2104013336658549,0.0,0.9807199670821176,0.0,0.0,0.0,0.007511280682355308,1.0145838206253996,0.0,0.34279365783810983,0.2577951343833697,0.0,0.0,1.6666111790723546,0.0,0.9180885047504568,0.583990758870475,0.116085240724339,0.24929969890406414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.611127516489205,0.0,1.95805199161827,0.597917271414045,1.0219202862080252,0.39716770769858656,0.0,1.181700501060834,0.0,0.6487599344442591,0.0,0.0,0.0,0.0,0.0,0.8632803680014958,0.016909885489583668
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20529240925380715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9878374511006232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037803898265110526,0.0,0.0,0.0,0.0,0.0,0.0023928882196846365,0.0,0.0,0.0,0.0,0.0,2.5196702167081444,0.0,0.032524065692199365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3928009880660524,3.6672563366725868,0.0,0.0,0.0,0.0,0.0,0.8916758159678809,0.0,0.0,0.0,0.3923613899576529,0.977792790565712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16860352894956102,0.0,0.0,0.0,0.0,1.3130542538085437,0.6665657345625688,0.0,0.028102322398178642,0.5135614889694589,2.2648696685756438,0.0,0.0,0.0,0.0,0.021166991143232016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1512353754521992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002839313424182743,0.01853447804599533,0.0,0.01181047839924143,0.0,0.0,0.020370629148740025,2.72347337333012,0.0,0.0,0.008257393422522342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3955893145470115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332656382326063,0.6597145305459262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7004042052106939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2555853284925156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07963411236870582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1533254385949137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03501855458141275,0.0,0.0,0.0,0.0,0.0,0.005443106252629231,0.0,0.0,0.0,0.0,0.0,4.4423417499577775,0.0,0.021181207898908445,0.0,0.0,0.0,0.00226325502352917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03674947642786828,0.18306086854820225,0.0,0.0,0.0,0.0,0.0,0.2576141300495409,0.0,0.0,0.0,0.07235280440683202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04749651021531201,0.0,0.0,0.0,0.0,0.0,0.28776777797537656,0.0,0.0,0.0,0.3679413207379754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005141249616076874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015183533528493403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1052355477972393,0.0,0.1838358314496797,0.0,0.0,0.0,0.03125402547050081,0.0,0.5644854825480237,0.3625203856996816,0.0,0.0,0.0,0.6414073017408242,0.0,0.2280367302648276,0.9219618209304408,0.0,0.0,0.0,0.0,0.0,0.0,0.29514700685869866,0.4193123571247601,0.0,0.0,0.0,0.2894449734535667,0.4632876374274813,0.0,0.0,0.0,0.0,0.0,0.7624423698425509,0.0,0.0,0.0,0.0,0.0,0.2731697207189789,0.0,0.15353298142130462,0.0,0.0,0.0,0.3623857232398123,0.4867452600158394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01218247295739045,0.0,0.16662547454160284,0.0,0.5606464859664932,0.0,0.0,0.0,0.0,0.5811101752255496,0.07163912209420782,0.5257682188879005,0.0,0.0,0.0,0.4119142930677727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21031404685940444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6828519218193994,0.0,0.0,0.0,0.4872599457721878,0.0,0.0,0.0,0.0,0.8487981812441892,0.0,0.0,0.18150969278107354,0.0,0.6663839422071738,0.0,0.0,0.0,0.0,0.4238900713269508,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.41868650586310135,0.01213955540325637,0.4619999514198546,0.0,0.0,0.0,0.12835939652872808,0.05772058971215206,1.315079260301568,0.5602747430704089,0.0,0.0,0.0013987359123640694,1.129217063664154,0.0,0.7590791153328915,1.120099745317387,0.15324760233695645,0.0,0.0,0.0,0.0024072911891495808,0.0,0.7123668678794925,0.5807726068157324,0.0,0.0,0.0,0.8485818809319671,0.7053409853691527,0.0,0.2604833905339549,0.0,0.0,0.0,1.3595155480665198,0.0,0.0008221018965182104,0.0,0.0,0.0,0.5847797477747128,0.0,0.2226314767077544,0.0,0.6471671237545699,0.0,0.9658766141901908,1.7087920035705753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1794218743120818,0.0,0.5451578606990659,0.0,0.9813266128768308,0.0,0.0,0.0,0.0005192767505119932,0.5247557625834386,0.4900668963753467,1.084656192719857,0.0,0.0,0.0,0.7797892068095118,0.0,0.3633393116294792,0.0,0.0,0.0,0.0,0.01416958760437332,0.0,0.0,0.0,0.1984438627393364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1748026737764694,0.0,0.0,0.030590337587313974,0.7358254146536742,0.0,0.0,0.0,0.0,1.0163893439795244,0.4139947753824186,0.0,0.3415531584226842,0.0,0.7455299296384783,0.0,0.0,0.022033956965233057,1.383413996482974,0.649707420756511,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.001384322870540645,0.0,0.0,0.0,0.0,0.0,0.055501101124727364,0.09977994922974773,0.0,0.0,0.0,0.06880836740060416,0.0,0.0071093677858082155,0.05059224396204573,0.4361831650258773,0.0,0.0,0.0,0.0,0.0,0.006506288425187251,0.08915913191123792,0.0,0.0,0.0,0.1146068988728367,0.030562088776032725,0.0,0.7204623478744921,0.0,0.0,0.0,0.12052446947391295,0.0,0.0,0.0,0.0,0.0,0.0814759815979586,0.0,0.0014275615640443509,0.0,1.4933450331030524,0.0,0.059022948738484786,0.06543444594863314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019246441897516314,0.0,0.06979838891222062,0.0,0.0,0.0,0.0,0.13980999113310394,0.0,0.08093048767298393,0.0,0.0,0.0,0.05853816519315482,0.0,1.2796792902340175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014226730265101878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10011648182582587,0.0,0.0,0.0,0.052401981885015,0.0,0.0,0.0,0.0,0.10665652611629962,1.0271682093836283,0.0,0.04258830932868357,0.0,0.035525380851294606,0.0,0.0,0.0,1.2872299540096517,0.02667260090013772,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048968432148474616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024603367140657032,0.0,0.0,0.0,0.0,0.0,0.0,0.17045068784906411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007195501404203767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037605286987452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21442326310812115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050912593700430636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.04843150831575538,0.005759269288684953,0.030901038010422363,0.0,0.0,0.0,0.0,0.3953370500727024,0.0,0.0,0.0,0.0,0.0,0.0,0.012296913527068229,4.088268828003741,5.1536039120648915,2.9035010926718368,3.2632042130688976,4.9746830265716815,0.0,0.02430549333372352,0.2993501740947356,0.0,0.06199733628455643,0.0,0.0,0.0,1.9832581395645863,5.399303049937984,0.0,0.0,0.0,0.0,0.0,0.0,2.303807045163497,0.0,5.018532252608166,2.365420991622562,0.0,0.07863715820733559,0.16272565284620308,0.0,0.0,0.0,4.574449723681561,0.002868110307173028,0.0612646844842757,0.0,0.0,0.0,0.0,0.0,3.8791754391903126,4.184981632400612,0.0,0.0,0.0,0.10263125902889196,0.0,0.010894390635382974,0.11032314937927948,3.417361071196809,0.0024216940148253587,0.0,0.0,0.15704371014558005,0.0,0.0,4.094388946875785,0.0,0.006118461383379805,0.0,0.0,0.0,0.0,0.0,0.0,0.03825355047149938,0.0,0.01859144808562492,0.0,0.0,0.0026089176651346154,0.0,3.9290903063753952,0.0,0.0,0.0,0.0,0.0,3.6327416675474318,0.0,0.0,0.0,0.0,0.0,0.0,5.585148836796659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026969986420507484,3.5225780789824848,1.7800748806777769,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01826383963147277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07081520356301152,0.0,0.0036454089531588853,0.0,0.0,0.0,0.012754585048358885,0.03245353722595933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
